date,coast_mean,coast_daily,coast_max,coast_min,coast_std,coast_range,coast_load_factor,coast_peak_ratio,north_mean,north_daily,north_max,north_min,north_std,north_range,north_load_factor,north_peak_ratio,scent_mean,scent_daily,scent_max,scent_min,scent_std,scent_range,scent_load_factor,scent_peak_ratio,ercot_mean,ercot_daily,ercot_max,ercot_min,ercot_std,ercot_range,ercot_load_factor,ercot_peak_ratio
2023-03-29,11102.487500000001,266459.7,11995.76,9383.99,934.6794060706638,2611.7700000000004,0.9255343137908728,1.0804569696655817,982.0554166666666,23569.329999999998,1106.4,842.46,72.6341070906934,263.94000000000005,0.887613355627862,1.1266166666595956,6518.377083333334,156441.05000000002,7276.15,5490.41,557.1399664550713,1785.7399999999998,0.8958552370873792,1.1162517766276816,40634.526666666665,975228.64,44164.83,34476.42,3252.207349750475,9688.410000000003,0.920065279695782,1.0868794009166918
2023-03-30,11940.121666666668,286562.92000000004,13371.92,9699.22,1312.7778121408344,3672.7000000000007,0.8929250000498558,1.1199148864060988,986.1816666666668,23668.360000000004,1063.48,849.27,71.16749555231242,214.21000000000004,0.9273156680583244,1.078381434117108,6897.2525,165534.06,8068.42,5396.98,901.4478377648202,2671.4400000000005,0.8548454963921065,1.169802033490872,42693.74708333333,1.0246499299999999e6,47904.92,35250.82,4271.569263405865,12654.099999999999,0.8912184193885164,1.1220593944704609
2023-03-31,13105.307916666667,314527.39,15118.27,10886.34,1457.2069248871107,4231.93,0.8668523525950169,1.153598991807995,969.1525000000003,23259.660000000007,1041.2,854.94,66.51740780656105,186.26,0.9308033999231657,1.0743407255308115,7575.334583333332,181808.02999999997,9449.84,5876.03,1149.379983416311,3573.8100000000004,0.8016362799087955,1.2474485312887447,45958.15958333333,1.1029958299999998e6,53005.56,38104.2,5041.380966489483,14901.36,0.8670441286410959,1.1533438344911966
2023-04-01,12706.948333333334,304966.76,15127.74,10572.37,1582.3808993732982,4555.369999999999,0.8399766477565938,1.1905092869793417,899.8537499999999,21596.489999999998,974.72,805.39,51.29959596522814,169.33000000000004,0.923192044894944,1.0831982419365371,6626.208333333333,159029.0,7780.0,5354.4,851.1803611745723,2425.6000000000004,0.8516977292202228,1.1741254739701565,42230.76791666667,1.01353843e6,48445.03,35585.43,4372.5842513035295,12859.599999999999,0.8717254982950092,1.1471501085558244
2023-04-02,12324.465416666668,295787.17000000004,14712.62,10119.6,1764.6181955780228,4593.02,0.8376798569300823,1.19377348246714,928.3070833333335,22279.370000000003,1035.87,829.73,62.11287134544144,206.13999999999987,0.8961617609674318,1.1158699729839754,7137.9225000000015,171310.14000000004,9056.41,5388.44,1356.567198381235,3667.9700000000003,0.7881624727679071,1.2687739324712475,43109.012083333335,1.03461629e6,50775.53,35251.92,5773.390475593124,15523.61,0.8490115629188575,1.1778402599866273
2023-04-03,13970.727083333331,335297.44999999995,16877.55,11301.44,1894.0018665030957,5576.109999999999,0.8277698530493662,1.2080652566847736,1028.1875000000002,24676.500000000007,1224.99,812.56,132.69960018451613,412.43000000000006,0.8393435864782571,1.1914072092881889,8280.717083333331,198737.20999999996,10693.13,6051.29,1597.7800234087815,4641.839999999999,0.7743959984899961,1.2913289866552924,49584.600000000006,1.1900304000000001e6,60921.6,37936.33,8104.661792771945,22985.269999999997,0.8139083674755753,1.2286395372756862
2023-04-04,13864.003333333332,332736.07999999996,15490.26,11808.59,1341.8609539243125,3681.67,0.8950142433589451,1.1173006546209237,1067.5729166666667,25621.75,1183.36,906.86,98.30835691307873,276.4999999999999,0.9021539655444386,1.1084582434845394,8165.239166666666,195965.74,9876.55,6412.74,1198.5395140206438,3463.8099999999995,0.8267298972481957,1.209584899891175,49184.66333333335,1.1804319200000004e6,55251.23,41107.73,5061.485057339069,14143.5,0.8902003327950048,1.1233426490195213
2023-04-05,12650.394999999999,303609.48,14314.34,10461.23,1006.1569605056227,3853.1100000000006,0.883756778167907,1.1315330469918135,951.4933333333333,22835.84,1027.43,792.04,84.75124796652885,235.3900000000001,0.9260906663552099,1.0798078809450409,6997.906666666666,167949.75999999998,7611.5,6034.61,320.46980766241995,1576.8900000000003,0.9193860167728655,1.0876824116926396,43775.862916666665,1.05062071e6,45956.02,37927.03,1973.368166025394,8028.989999999998,0.9525599239591824,1.0498027209077194
2023-04-06,11033.452500000001,264802.86000000004,12055.36,9351.36,954.3192195179266,2704.0,0.9152321042258382,1.0926190147644175,985.7004166666667,23656.81,1081.84,860.39,69.82671230977978,221.44999999999993,0.9111332698612242,1.097534282940092,6778.792916666668,162691.03000000003,7570.64,5258.66,855.221881890914,2311.9800000000005,0.8954055293431821,1.1168124020113461,40978.306666666664,983479.3599999999,44100.09,34053.23,3763.7216136537054,10046.859999999993,0.9292114067492077,1.0761813649042924
2023-04-07,10656.490833333335,255755.78000000003,11613.84,9366.7,787.7916404178956,2247.1399999999994,0.9175682490316153,1.0898371876483102,956.3041666666668,22951.300000000003,1054.2,884.9,51.380434519856635,169.30000000000007,0.9071373237209891,1.1023689289931289,7099.465000000001,170387.16000000003,7659.71,6027.51,594.768038701534,1632.1999999999998,0.926858196981348,1.078913692792344,40400.69541666668,969616.6900000003,43548.21,35797.06,2642.157169247982,7751.1500000000015,0.9277234452728752,1.077907435772377
2023-04-08,10338.289583333333,248118.95,11245.09,9205.5,653.8298956182464,2039.5900000000001,0.9193603237798305,1.087712808715336,918.6458333333334,22047.5,1004.14,824.79,54.915800919040684,179.35000000000002,0.9148583198889929,1.0930654269191518,6339.8324999999995,152155.97999999998,6707.84,5717.33,343.24705557177856,990.5100000000002,0.9451377045367807,1.0580468805761036,38628.542916666665,927085.03,41792.41,34419.42,2419.837428465839,7372.990000000005,0.9242956536047254,1.0819049035879698
2023-04-09,10417.106666666667,250010.56,11579.09,9216.59,871.1701962685976,2362.5,0.8996481300919732,1.1115456883101258,902.7529166666667,21666.07,979.17,810.57,49.49302247521245,168.5999999999999,0.9219572869539168,1.0846489464863724,6130.597500000001,147134.34000000003,6969.44,5264.81,531.918634054446,1704.6299999999992,0.8796398993319408,1.1368288327524354,38416.96166666666,922007.08,42659.93,33625.56,2986.766640018523,9034.370000000003,0.9005397258426505,1.110445182264761
2023-04-10,10931.696666666663,262360.7199999999,11953.66,9339.65,911.8424322344229,2614.01,0.9145062404875715,1.0934862505332357,955.046666666667,22921.120000000006,1078.56,779.14,102.69482348694355,299.41999999999996,0.8854831132868519,1.129327013688685,6627.3358333333335,159056.06,7635.57,5216.62,819.5880772464257,2418.95,0.8679556121328642,1.1521326505887295,40814.89333333333,979557.4400000001,45206.02,33430.59,4262.482343484703,11775.43,0.9028641170652346,1.1075863810497932
2023-04-11,11447.571666666669,274741.72000000003,12989.31,9507.89,1201.6330644139057,3481.42,0.8813071415392095,1.1346781988552737,983.9499999999997,23614.799999999992,1127.33,823.74,99.21768921000888,303.5899999999999,0.8728145263587412,1.1457187865237057,6692.145416666665,160611.48999999996,7839.85,5368.34,804.0882322826712,2471.51,0.853606308368995,1.1715002457171653,42003.823333333334,1.00809176e6,47837.93,34608.06,4424.742669961692,13229.870000000003,0.8780443328825752,1.1388946577640908
2023-04-12,11438.482499999998,274523.57999999996,13310.28,9464.14,1222.193702765824,3846.1400000000012,0.8593720417602032,1.1636403692535267,988.0099999999999,23712.239999999998,1173.59,750.65,144.0335949640252,422.93999999999994,0.8418698182499851,1.1878321069624802,6731.220416666668,161549.29000000004,7873.24,5502.86,754.4036649853294,2370.38,0.8549492225140689,1.169660108069803,42389.153750000005,1.0173396900000002e6,48658.86,34687.15,4722.400113275868,13971.71,0.8711497505284753,1.1479082665102744
2023-04-13,11703.615,280886.76,13863.12,9411.61,1483.5141784964508,4451.51,0.8442266243096791,1.1845160661898055,1023.4729166666666,24563.35,1185.01,851.76,109.37754103300885,333.25,0.8636829365715619,1.1578322989331669,6788.312499999999,162919.49999999997,8124.8,5343.71,911.977251257327,2781.09,0.8355051816660101,1.196880668059993,43057.799166666664,1.0333871799999999e6,50854.47,34645.48,5340.78786508859,16208.989999999998,0.8466866170597523,1.181074532006484
2023-04-14,11779.705000000002,282712.92000000004,13247.66,9736.56,1214.452509963449,3511.1000000000004,0.88919137417476,1.1246172972922495,1038.8695833333334,24932.87,1225.47,845.43,128.9703359718366,380.0400000000001,0.8477315506159542,1.1796187121659079,6998.425833333334,167962.22,8081.88,5520.83,870.5518085719948,2561.05,0.8659403298902401,1.1548139813822418,44002.38916666667,1.05605734e6,50446.59,35792.4,4930.499229596476,14654.189999999995,0.8722569586302399,1.1464511576615715
2023-04-15,13141.495000000003,315395.88000000006,16441.4,10320.2,2271.889636350437,6121.200000000001,0.7992929434233096,1.2511057531886591,966.0929166666666,23186.23,1071.52,868.56,66.45259706242173,202.96000000000004,0.9016097848539146,1.109127270798228,7388.431666666667,177322.36000000002,9764.23,5557.97,1416.3414307036055,4206.259999999999,0.7566834933903306,1.3215565143617531,45899.503749999996,1.1015880899999999e6,55600.16,37137.39,6476.785480671862,18462.770000000004,0.8255282673646981,1.2113455583928836
2023-04-16,10645.960416666667,255503.05,12190.15,9072.18,999.6129329612024,3117.9699999999993,0.8733248086911701,1.1450493448121264,905.6191666666667,21734.86,1003.14,813.67,53.17043571438899,189.47000000000003,0.9027844235766361,1.1076841534751085,6242.067500000001,149809.62000000002,7506.15,5197.79,752.6873421700695,2308.3599999999997,0.8315937597836442,1.202510225978812,39395.83541666666,945500.0499999998,44960.87,34307.89,3498.6662846513864,10652.980000000003,0.8762249355198567,1.141259463709177
2023-04-17,11252.58875,270062.13,13132.6,9191.25,1309.9840824433293,3941.3500000000004,0.8568439417937043,1.1670736656042815,976.1429166666667,23427.43,1089.59,805.28,89.74498254010187,284.30999999999995,0.8958809429846701,1.1162197475352609,6572.364999999999,157736.75999999998,7740.98,5130.14,869.1584192219204,2610.8399999999992,0.8490352642688651,1.1778073798396773,41734.619166666664,1.0016308599999999e6,48085.69,33755.26,4836.689031448033,14330.43,0.8679218113885162,1.1521775197701078
2023-04-18,11697.553333333335,280741.28,13670.66,9462.85,1401.2135812764673,4207.8099999999995,0.8556685144194454,1.1686768686101308,1022.4262500000001,24538.230000000003,1201.64,828.81,127.17615417079539,372.83000000000015,0.850859034319763,1.1752828137970832,6974.084583333334,167378.03000000003,8100.8,5482.7,900.6915342981418,2618.1000000000004,0.8609130682566332,1.1615574636647352,43224.8675,1.0373968200000001e6,49014.01,35268.51,4769.336891744878,13745.5,0.8818880050826284,1.1339308327550108
2023-04-19,12746.919999999998,305926.07999999996,15441.76,9996.52,1880.3708612930586,5445.24,0.8254836236283946,1.2114110702820762,1070.4062499999998,25689.749999999996,1318.18,770.18,192.64565493046283,548.0000000000001,0.8120334476323413,1.231476367033545,7438.53875,178524.93,8647.52,5910.2,955.0136003917181,2737.3200000000006,0.8601932981941642,1.162529401355878,46582.267916666664,1.11797443e6,54935.06,37007.1,6259.1031153186095,17927.96,0.8479515252493884,1.1793126968029135
2023-04-20,12533.210416666669,300797.05000000005,13780.36,10649.82,1095.2974726270932,3130.540000000001,0.9094980404479033,1.099507591580436,1035.1366666666665,24843.28,1138.6,918.86,73.21875909941366,219.7399999999999,0.9091310966684232,1.099951375180733,7861.10875,188666.61000000002,9810.72,6160.68,1218.7078970290536,3650.039999999999,0.8012774546618394,1.2480071592954365,46748.76583333332,1.1219703799999997e6,52967.83,39257.47,4736.964856952105,13710.36,0.8825878997371294,1.1330316224569141
2023-04-21,12116.346250000002,290792.31000000006,14537.03,9835.52,1531.8861648217476,4701.51,0.8334815467808763,1.1997866105881547,961.7425000000002,23081.820000000003,1073.14,823.6,79.63324034215425,249.54000000000008,0.8961948114877836,1.1158288211241574,7027.931666666666,168670.36,8520.41,5580.86,927.1868449973996,2939.55,0.8248349160036508,1.2123638083181894,43439.17625,1.04254023e6,50725.94,35694.46,4812.42177437389,15031.480000000003,0.8563503456022696,1.167746361212363
2023-04-22,11261.897916666667,270285.55,13164.43,9457.89,1255.7110959167774,3706.540000000001,0.8554793421869892,1.1689352982429138,911.3604166666665,21872.649999999998,968.96,824.8,48.614179849376626,144.16000000000008,0.9405552516787757,1.0632017611034787,6562.232500000001,157493.58000000002,7752.88,5322.14,877.4122550568306,2430.74,0.846425134917605,1.1814393958153722,40902.99208333334,981671.8100000002,46623.35,34858.87,4052.9942069053727,11764.479999999996,0.8773070164055852,1.1398518207424126
2023-04-23,9922.189166666665,238132.53999999998,10779.5,9010.45,533.38416185805,1769.0499999999993,0.920468404533296,1.0864033953528571,955.9183333333332,22942.039999999997,1042.93,884.13,53.26117385656938,158.80000000000007,0.9165699839234974,1.0910241635007176,6072.404583333332,145737.70999999996,6870.23,5231.76,511.37140780606614,1638.4699999999993,0.8838720950147714,1.131385418365638,38367.45124999999,920818.8299999998,41407.11,34370.36,2441.948898141227,7036.75,0.9265908982780974,1.0792249328784906
2023-04-24,10762.234166666667,258293.62000000002,12135.87,8798.37,1166.6166102020302,3337.5,0.8868119192663292,1.127634821177542,954.9279166666665,22918.269999999997,1054.51,850.17,68.2463696743782,204.34000000000003,0.9055655391287579,1.1042823040308019,6410.250833333333,153846.02,7262.84,5230.86,657.0538951881225,2031.9800000000005,0.8826093970586344,1.1330040257135026,40015.14833333334,960363.56,44111.49,33643.07,3525.151506236128,10468.419999999998,0.9071366288768151,1.1023697733804059
2023-04-25,11830.147083333331,283923.52999999997,13841.95,9378.49,1559.4317757954943,4463.460000000001,0.8546589955413313,1.170057303809938,953.2008333333333,22876.82,1023.86,824.35,72.27140061671318,199.51,0.9309874722455543,1.0741283097913084,6761.36625,162272.79,7873.72,5336.27,842.5455787016355,2537.45,0.8587257674898269,1.1645161212794826,41860.83291666667,1.0046599900000001e6,47372.72,33881.54,4705.893675803713,13491.18,0.8836484988969743,1.1316717011891753
2023-04-26,12790.49125,306971.79,15175.42,10234.94,1721.8008689748992,4940.48,0.8428426527898404,1.1864610751365785,953.5187499999998,22884.449999999997,1044.65,748.23,113.06869494528728,296.4200000000001,0.912763844349782,1.0955736318766676,7662.6987500000005,183904.77000000002,9516.03,5790.79,1280.1589595736268,3725.2400000000007,0.8052411299670136,1.2418640364793148,44571.42625000001,1.0697142300000002e6,51600.45,36005.17,5373.10209413585,15595.279999999999,0.8637797974630069,1.1577024641431568
2023-04-27,12105.182916666667,290524.39,14004.77,10112.9,1250.658634666165,3891.870000000001,0.8643614223344379,1.1569234514183129,962.0466666666665,23089.119999999995,1038.38,835.46,66.89492966206598,202.92000000000007,0.9264880551114876,1.0793447303318622,7221.921666666666,173326.12,8902.59,5717.23,1007.4533952007156,3185.3600000000006,0.8112157997466655,1.2327176077096749,42941.59333333333,1.03059824e6,48771.65,36109.97,4080.5983987365157,12661.68,0.8804621810689884,1.1357671249273626
2023-04-28,12492.242083333333,299813.81,15748.45,9770.13,2023.1562715523382,5978.3200000000015,0.7932362920372057,1.2606584066291011,965.2641666666668,23166.340000000004,1017.22,844.89,64.46926877719855,172.33000000000004,0.948923700543311,1.0538255071798133,7089.367916666666,170144.83,9123.95,5456.23,1172.971715004168,3667.720000000001,0.7770064409237957,1.2869906185218796,43406.95583333334,1.0417669400000002e6,51636.13,35400.3,5367.998490963887,16235.829999999994,0.840631469347787,1.189581923189077
2023-04-29,10703.027499999998,256872.65999999997,11279.67,9852.63,505.1856459822685,1427.0400000000009,0.9488777153941559,1.053876578379342,930.0199999999999,22320.479999999996,998.47,871.68,36.34541786800641,126.79000000000008,0.9314451110198603,1.0736005677297265,6056.935000000001,145366.44000000003,6994.66,5167.76,574.1523534590873,1826.8999999999996,0.8659370148084398,1.1548184023767794,38717.337916666664,929216.1099999999,41755.3,34852.29,2268.9761855035918,6903.010000000002,0.9272436772497542,1.078465159197466
2023-04-30,11338.833333333336,272132.00000000006,14275.07,9091.51,1873.771587494444,5183.5599999999995,0.7943101738438646,1.25895403701145,948.4870833333334,22763.690000000002,1103.61,816.98,97.32590715820052,286.6299999999999,0.859440457528777,1.1635477376471035,6764.4675,162347.22,9110.56,5043.8,1440.5739657820873,4066.7599999999993,0.7424864662545442,1.3468258957560222,41346.95833333333,992326.9999999999,51616.03,33298.07,6594.285192955479,18317.96,0.8010487891713742,1.2483634124638352
2023-05-01,12645.351666666664,303488.43999999994,15942.86,9747.19,2085.1700236268225,6195.67,0.7931670770907268,1.2607684167476036,943.2895833333333,22638.95,1076.18,789.17,89.6935620043949,287.0100000000001,0.8765165523735187,1.1408797669503223,7275.373333333334,174608.96000000002,9300.32,5336.91,1345.7044671833046,3963.41,0.7822712910236781,1.278328901334731,43854.940833333334,1.05251858e6,53353.54,34315.06,6350.79898583458,19038.480000000003,0.8219687172272605,1.216591311860737
2023-05-02,12787.143749999997,306891.44999999995,15364.93,10258.87,1726.615612235613,5106.0599999999995,0.832229222651844,1.2015920287124326,992.6120833333335,23822.690000000006,1143.06,817.21,110.22019285440538,325.8499999999999,0.8683814352119168,1.1515676861009396,7417.550833333332,178021.21999999997,8818.03,5844.87,991.2703157407876,2973.1600000000008,0.8411800405910766,1.1888061434473938,45104.43333333333,1.0825064e6,52815.8,36287.53,5760.020014909118,16528.270000000004,0.8539950797551741,1.1709669337751725
2023-05-03,13091.101666666667,314186.44,16452.32,10163.81,2142.824121108822,6288.51,0.7956994312453604,1.2567559567497566,998.8525000000003,23972.460000000006,1146.93,824.52,110.10074502176553,322.4100000000001,0.8708922950833967,1.1482476141372222,7651.452083333333,183634.84999999998,9590.6,5785.37,1287.612607252795,3805.2300000000005,0.7978074451372523,1.2534352820284387,46301.74166666667,1.1112418e6,56400.36,36381.49,6894.702290122069,20018.870000000003,0.8209476263390281,1.2181045025484103
2023-05-04,13093.292083333332,314239.00999999995,15680.13,10288.63,1893.219346783304,5391.5,0.8350244598312216,1.197569709756914,1025.2070833333332,24604.969999999998,1190.21,846.07,115.41285247843994,344.14,0.8613665515609289,1.1609459389708665,7898.826666666669,189571.84000000005,9739.62,5958.65,1267.0654221662255,3780.970000000001,0.8109994708896926,1.2330464271486734,47060.51791666667,1.1294524300000002e6,55776.99,37192.44,6400.12925072474,18584.549999999996,0.8437263810160188,1.1852183628486237
2023-05-05,15088.546666666663,362125.11999999994,18938.2,11773.5,2550.1130219141724,7164.700000000001,0.7967254895748626,1.255137450834673,1137.7391666666665,27305.739999999998,1436.73,859.09,206.90985867441566,577.64,0.7918949048649826,1.2627938301617172,9043.175416666667,217036.21000000002,11756.61,6637.78,1790.1134759925847,5118.830000000001,0.7691992348701425,1.3000532952542805,53861.28375,1.29267081e6,68121.29,40700.46,9742.488147328782,27420.829999999994,0.7906674073553218,1.2647542957978604
2023-05-06,14306.477916666665,343355.47,17507.78,11206.09,2235.162283478937,6301.689999999999,0.8171497423811965,1.2237659123356912,1132.4658333333332,27179.179999999997,1381.94,916.25,165.40150624719405,465.69000000000005,0.8194753993178671,1.2202928859516735,8035.902083333334,192861.65000000002,9693.91,6279.36,1212.468677347025,3414.55,0.828963966380267,1.2063250521811877,50947.07499999999,1.2227297999999998e6,61983.12,40110.57,7829.275763047531,21872.550000000003,0.8219507988626579,1.2166178333103523
2023-05-07,12815.7275,307577.46,13766.38,11863.02,563.2024012597802,1903.3599999999988,0.9309439010110139,1.0741785825268209,1106.1337499999997,26547.209999999992,1388.35,872.38,186.14061241350288,515.9699999999999,0.7967254294666329,1.2551375455273832,7606.103333333335,182546.48000000004,8990.38,6391.87,874.1954901043817,2598.5099999999993,0.846026901347144,1.1819955114993175,47586.332916666666,1.14207199e6,54689.43,40368.33,5083.474261106729,14321.099999999999,0.8701193798631045,1.1492675868882836
2023-05-08,13956.420416666668,334954.09,16517.87,11672.54,1658.2159818244666,4845.329999999998,0.8449285783618995,1.1835319879210908,1194.1295833333334,28659.11,1525.85,915.4,209.37755997613013,610.4499999999999,0.7825995892999531,1.2777926460382056,8593.433333333334,206242.40000000002,11131.68,6269.71,1702.0329999551218,4861.97,0.7719799107891472,1.2953704960764614,51490.35125,1.23576843e6,62887.03,40465.85,7748.51465407589,22421.18,0.8187753698974176,1.2213362013140276
2023-05-09,12669.823333333336,304075.76000000007,13840.15,11023.41,933.2953350531027,2816.74,0.9154397411396072,1.0923711906532765,1233.6858333333332,29608.46,1547.95,965.96,201.95875269613774,581.99,0.7969804149574167,1.2547359774875155,7289.679166666666,174952.3,7794.32,6422.84,434.2772326813395,1371.4799999999996,0.9352553098495656,1.0692267549497778,48106.83916666665,1.1545641399999997e6,54452.61,40373.28,4803.400643822825,14079.330000000002,0.8834625037563241,1.1319099517502773
2023-05-10,12487.039583333333,299688.95,13664.2,10551.66,1080.6665183740085,3112.540000000001,0.9138507620887671,1.0942705762090996,1149.2479166666667,27581.95,1344.92,939.72,142.6343671611825,405.20000000000005,0.854510243484123,1.1702609858983866,7628.729999999999,183089.51999999996,9349.81,5823.95,1217.9413670223817,3525.8599999999997,0.815923532135947,1.225605048284577,46600.66541666666,1.11841597e6,52791.89,38641.75,4842.774713616492,14150.14,0.8827239452246674,1.1328569995294329
2023-05-11,14502.965833333335,348071.18000000005,17994.98,11214.49,2381.3989836081037,6780.49,0.8059450932056238,1.2407793141621204,1135.5120833333337,27252.290000000008,1400.36,911.64,159.16390097547836,488.7199999999999,0.810871549696745,1.2332409496596428,8768.835833333333,210452.06,11158.52,6506.69,1630.092371807611,4651.830000000001,0.7858421935286518,1.2725201169330442,51525.295000000006,1.23660708e6,64150.68,39563.68,8528.301585930889,24587.0,0.8031917198695323,1.245032755270979
2023-05-12,15260.615416666666,366254.76999999996,18259.32,12485.6,2007.7385656980152,5773.719999999999,0.8357712892192407,1.1964995841555865,1218.7254166666667,29249.41,1511.5,971.78,181.57822276481158,539.72,0.8063019627301797,1.2402301448131774,8799.54875,211189.16999999998,10575.06,6985.36,1216.6900977985226,3589.7,0.8321039076846846,1.2017729886433097,53685.18083333335,1.2884443400000003e6,64290.48,43791.04,6926.689048374328,20499.440000000002,0.8350409085969391,1.197546119842476
2023-05-13,13004.5475,312109.14,13789.9,11892.99,577.0050563507634,1896.9099999999999,0.9430487168144802,1.0603906056708239,1041.1325,24987.18,1159.83,933.88,71.25093123724008,225.94999999999993,0.8976595707991688,1.1140080633348781,7281.429999999999,174754.31999999998,8414.56,5928.25,875.1237774514354,2486.3099999999995,0.8653369873172215,1.1556191572259844,46124.12291666667,1.10697895e6,51573.63,40187.13,3920.7716988529073,11386.5,0.8943353980836073,1.1181487416720977
2023-05-14,12711.356249999999,305072.55,15085.57,10696.77,1613.6125155628222,4388.799999999999,0.8426169014495308,1.1867789481551192,1015.3675000000002,24368.820000000003,1123.99,886.23,88.72563211089712,237.76,0.9033599053372362,1.1069785077816652,7347.492916666665,176339.82999999996,9551.24,5531.5,1447.1835825686874,4019.74,0.769271101623105,1.2999318418306292,44708.87041666667,1.0730128900000001e6,51757.98,37413.92,5327.779782782905,14344.060000000005,0.8638063235208691,1.1576669130228248
2023-05-15,14255.702916666669,342136.87000000005,17020.13,11493.49,1958.6819066990572,5526.640000000001,0.8375789677673829,1.193917276439689,1085.3583333333333,26048.600000000002,1304.08,878.67,145.1183072880363,425.40999999999997,0.8322789501666565,1.2015202352525662,7798.415000000001,187161.96000000002,9234.81,6063.2,1078.9927747874303,3171.6099999999997,0.8444586299014275,1.1841906336095218,48862.949166666665,1.17271078e6,57875.53,38596.52,6967.535022191769,19279.010000000002,0.8442764872592383,1.1844461086986853
2023-05-16,13647.35125,327536.43,17249.37,10832.54,2123.267494287606,6416.829999999998,0.7911796923597789,1.2639353735399754,1090.45875,26171.01,1276.77,915.32,124.25518469849264,361.44999999999993,0.8540761061115157,1.1708558439280716,7603.6987500000005,182488.77000000002,9032.78,5857.6,1125.960946103613,3175.1800000000003,0.8417894324892226,1.1879455376897987,47463.850000000006,1.1391324000000001e6,55661.28,38299.27,6088.947061460592,17362.010000000002,0.8527265273094691,1.1727089142579035
2023-05-17,13861.667500000001,332680.02,17549.43,10415.57,2497.505974728024,7133.860000000001,0.7898642576995378,1.2660403230707993,1112.682083333333,26704.369999999988,1392.43,861.88,179.70559735733877,530.5500000000001,0.7990937306243997,1.2514176518674665,8108.502083333334,194604.05000000002,10686.7,5796.68,1728.4172120732665,4890.02,0.7587470485120134,1.317962293179407,48672.68083333334,1.16814434e6,61071.81,36873.49,8483.415479612544,24198.32,0.7969745916050849,1.2547451456213021
2023-05-18,14556.641249999995,349359.3899999999,18645.21,10786.81,2832.995181454047,7858.4,0.780717473817672,1.2808730860218187,1121.4566666666667,26914.96,1397.69,890.72,167.16626117540082,506.97,0.802364377413208,1.2463165466342883,8547.279166666667,205134.7,11209.36,6010.61,1820.9412167885255,5198.750000000001,0.7625126828531394,1.3114535961005134,50973.63250000001,1.2233671800000002e6,64936.89,37934.68,9530.357795972985,27002.21,0.7849718780803948,1.2739309877513632
2023-05-19,15492.300833333336,371815.2200000001,19604.99,11763.03,2800.1997087955,7841.960000000001,0.7902223277509112,1.265466647653638,1161.8350000000003,27884.040000000005,1421.13,928.37,171.59454577325715,492.7600000000001,0.8175430819136885,1.223177129282557,8719.398333333334,209265.56000000003,11184.63,6500.74,1593.8159163757755,4683.889999999999,0.7795875530378148,1.2827295614242493,53072.368333333325,1.2737368399999999e6,65975.44,40669.35,8908.550928780469,25306.090000000004,0.8044261369584397,1.2431222135335274
2023-05-20,14427.555416666668,346261.33,17585.77,11683.05,2116.1161632904154,5902.720000000001,0.820410787623554,1.2189015735600621,989.7012500000002,23752.830000000005,1101.13,872.53,77.73705044194206,228.60000000000014,0.8988050911336537,1.112588268429488,7568.569166666664,181645.65999999995,9024.61,6219.31,894.6395372483662,2805.3,0.8386588635593852,1.1923799335475458,46882.98999999999,1.1251917599999998e6,54558.36,39367.29,5277.123520485461,15191.07,0.8593181686546295,1.1637133211853599
2023-05-21,12592.930833333332,302230.33999999997,14008.04,10812.0,1170.2809117952488,3196.040000000001,0.8989787888479281,1.112373297796641,983.5058333333332,23604.139999999996,1144.73,838.05,112.46844619972177,306.68000000000006,0.8591596562799377,1.1639280227960012,6838.022083333333,164112.53,7784.31,5850.75,647.94111741315,1933.5600000000004,0.8784365066824591,1.1383862036615975,43356.02458333333,1.04054459e6,49070.86,36971.41,4533.056892715976,12099.449999999997,0.8835391224717344,1.1318117948217865
2023-05-22,14048.39708333333,337161.5299999999,17233.94,11038.83,2225.7910168248227,6195.109999999999,0.8151587555331706,1.2267549029095937,1058.565416666667,25405.570000000007,1344.5,822.56,167.44527967899054,521.94,0.7873301723069297,1.270115175530405,7949.23375,190781.61000000002,10402.54,5625.56,1676.3397249152108,4776.9800000000005,0.764162766978065,1.308621727219935,48695.42625,1.16869023e6,60867.68,36914.22,8485.608167574499,23953.46,0.8000210661881642,1.249967084947737
2023-05-23,14520.532083333334,348492.77,18109.75,11117.59,2446.554004977079,6992.16,0.8018074287791567,1.2471822586161543,1140.6854166666667,27376.45,1445.35,882.7,195.76363351888034,562.6499999999999,0.7892105141776502,1.267089049164519,8732.882916666667,209589.19,11476.28,6218.26,1884.1859949140517,5258.02,0.7609506666504012,1.3141456389043729,51201.310833333344,1.2288314600000002e6,63745.5,39002.76,8890.14648706959,24742.739999999998,0.8032145144886046,1.244997422185138
2023-05-24,14547.254583333333,349134.11,17990.31,11324.97,2350.3848538280213,6665.340000000002,0.8086161151938644,1.2366807700341855,1152.5658333333333,27661.58,1413.96,899.2,175.8716908261758,514.76,0.8151332663818872,1.2267932634361451,8112.867916666666,194708.83,10142.35,6309.14,1283.2450820206768,3833.21,0.7999002121467574,1.2501559379715856,50736.08791666667,1.21766611e6,62198.57,39788.86,7768.0289840003425,22409.71,0.8157114852747687,1.225923648314397
